2022-09-30 19:01:47 | close LONG 0.0 XRP-PERP at ORDRE LIMITE (TP/SL) 
2022-09-30 19:01:47 | close LONG 0.0 LUNC-PERP at ORDRE LIMITE (TP/SL) 
2022-09-30 19:01:47 | close LONG 0.0 LINK-PERP at ORDRE LIMITE (TP/SL) 
2022-09-30 19:00:55 | open SHORT 3.3510938928246357 ADA-PERP at 0.43394562 
2022-09-30 19:00:55 | open SHORT 0.2570346691173558 DOT-PERP at 6.436557 
2022-09-30 19:00:55 | open SHORT 31.91927325910648 DOGE-PERP at 0.060658281 
2022-09-30 19:00:55 | open LONG 4.0 XRP-PERP at 0.476175 
2022-09-30 19:00:55 | open LONG 7000.0 LUNC-PERP at 0.0002975 
2022-09-30 19:00:55 | open LONG 0.3 LINK-PERP at 7.7015 
2022-09-30 19:00:55 | open LONG 9.0 KLUNC-PERP at 0.29765 
2022-09-30 19:00:55 | open LONG 0.06 SOL-PERP at 34.7225 
2022-09-30 19:00:55 | open LONG 3.0 MATIC-PERP at 0.78346 
2022-09-30 20:00:56 | open SHORT 0.003127558193408862 ETH-PERP at 1344.654 
2022-09-30 21:01:50 | close SHORT 0.0 ATOM-PERP at ORDRE LIMITE (TP/SL) 
2022-09-30 21:01:50 | close SHORT 0.0 ETC-PERP at ORDRE LIMITE (TP/SL) 
2022-09-30 21:01:50 | close SHORT 0.0 AVAX-PERP at ORDRE LIMITE (TP/SL) 
2022-09-30 21:01:50 | close SHORT 0.0 CHZ-PERP at ORDRE LIMITE (TP/SL) 
2022-10-01 02:00:54 | close LONG 0.3 LINK-PERP at 7.5585 
2022-10-01 02:00:54 | open SHORT 0.16219882345210007 AVAX-PERP at 17.149833 
2022-10-01 02:00:54 | close LONG 0.0 LINK-PERP at 7.566 
2022-10-01 06:00:55 | close SHORT 0.0 DOGE-PERP at 0.061589 
2022-10-01 07:01:01 | open SHORT 0.3172859660790809 LINK-PERP at 7.6028895 
2022-10-01 10:00:56 | close LONG 0.06 SOL-PERP at 32.985 
2022-10-01 10:00:56 | close LONG 0.0 SOL-PERP at 32.9825 
2022-10-01 11:00:57 | open SHORT 0.13602175771016464 ATOM-PERP at 12.943043999999999 
2022-10-03 12:00:58 | close LONG 4.0 XRP-PERP at 0.44445 
2022-10-03 12:00:58 | close LONG 0.0 XRP-PERP at 0.44405 
2022-10-03 21:00:55 | open SHORT 0.05249044924818395 SOL-PERP at 32.8546125 
2022-10-04 00:00:53 | close LONG 7000.0 LUNC-PERP at 0.00031105 
2022-10-04 00:00:53 | close LONG 0.0 LUNC-PERP at 0.0003111 
