24 9 2022 22 0 135.8408046 
24 9 2022 22 2 135.77181607 
24 9 2022 23 0 137.25232829 
25 9 2022 0 0 135.5432474 
25 9 2022 1 0 134.94001107 
25 9 2022 2 0 134.67321301 
25 9 2022 3 0 133.45726169 
25 9 2022 4 0 132.93431057 
25 9 2022 5 0 132.66862779 
25 9 2022 6 0 133.38732103 
25 9 2022 7 1 134.12636717 
25 9 2022 8 0 133.50267643 
25 9 2022 9 0 133.16611648 
25 9 2022 10 0 134.5516076 
25 9 2022 11 0 134.14913441 
25 9 2022 12 0 134.36672203 
25 9 2022 13 0 133.95218258 
25 9 2022 14 0 137.79416974 
25 9 2022 15 0 139.57117346 
25 9 2022 16 0 135.97122738 
25 9 2022 17 0 136.16346608 
25 9 2022 18 0 138.46078236 
25 9 2022 19 0 136.35312208 
25 9 2022 20 1 138.68407981 
25 9 2022 21 0 138.6447948 
25 9 2022 22 0 138.65002789 
25 9 2022 23 0 138.11160553 
26 9 2022 0 0 136.63888562 
26 9 2022 1 0 135.83722144 
26 9 2022 2 0 136.01903646 
26 9 2022 3 0 136.1901893 
26 9 2022 4 0 135.79416706 
26 9 2022 5 0 133.55995267 
26 9 2022 6 0 134.10039807 
26 9 2022 7 0 134.02196132 
26 9 2022 8 0 131.72922625 
26 9 2022 9 0 131.70261252 
26 9 2022 10 0 132.04449177 
26 9 2022 11 1 132.62537008 
26 9 2022 12 0 130.69436325 
26 9 2022 13 0 130.70331579 
26 9 2022 14 0 129.87152568 
26 9 2022 15 0 130.45091698 
26 9 2022 16 0 129.97438413 
26 9 2022 17 1 129.37202204 
26 9 2022 18 1 130.86744237 
26 9 2022 19 0 130.18526872 
26 9 2022 20 0 130.73498005 
26 9 2022 21 0 130.84105364 
26 9 2022 22 0 130.65640292 
26 9 2022 23 0 130.67223141 
