,finalBalance,totalTrades,drawDown,startingBalance,configs,parametres
584,58.212483740128874,1120,39.24,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 3.5, 'ema_short_windows': 75.0, 'ema_long_windows': 100.0}}"
1180,58.20515566427854,1090,28.8,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 7.5, 'ema_short_windows': 5.0, 'ema_long_windows': 200.0}}"
755,58.11755750798853,1021,32.21,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 4.5, 'ema_short_windows': 70.0, 'ema_long_windows': 100.0}}"
290,58.081744490774184,1455,27.85,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 2.5, 'ema_short_windows': 10.0, 'ema_long_windows': 250.0}}"
493,58.0799087829941,973,20.09,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 3.5, 'ema_short_windows': 20.0, 'ema_long_windows': 500.0}}"
1008,58.010910589706945,1081,31.46,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 6.5, 'ema_short_windows': 10.0, 'ema_long_windows': 150.0}}"
1207,57.9840752995532,956,32.96,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 7.5, 'ema_short_windows': 20.0, 'ema_long_windows': 200.0}}"
476,57.93108851545954,1262,26.11,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 3.5, 'ema_short_windows': 15.0, 'ema_long_windows': 100.0}}"
646,57.92011040827461,953,14.51,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 4.5, 'ema_short_windows': 5.0, 'ema_long_windows': 500.0}}"
1556,57.90754968740465,1085,29.59,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 9.5, 'ema_short_windows': 15.0, 'ema_long_windows': 100.0}}"
719,57.90026797130778,1031,29.66,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 4.5, 'ema_short_windows': 50.0, 'ema_long_windows': 100.0}}"
945,57.89997203524638,918,37.07,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 5.5, 'ema_short_windows': 75.0, 'ema_long_windows': 150.0}}"
565,57.87950639023743,890,23.13,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 3.5, 'ema_short_windows': 60.0, 'ema_long_windows': 500.0}}"
791,57.80594112210617,946,39.08,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 4.5, 'ema_short_windows': 90.0, 'ema_long_windows': 100.0}}"
333,57.74639354532711,1240,37.25,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 2.5, 'ema_short_windows': 35.0, 'ema_long_windows': 150.0}}"
1430,57.65362487774387,946,36.06,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 8.5, 'ema_short_windows': 45.0, 'ema_long_windows': 100.0}}"
602,57.6527094803394,1079,43.42,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 3.5, 'ema_short_windows': 85.0, 'ema_long_windows': 100.0}}"
1233,57.53566245289779,918,36.49,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 7.5, 'ema_short_windows': 35.0, 'ema_long_windows': 150.0}}"
611,57.2796949891526,1083,42.88,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 3.5, 'ema_short_windows': 90.0, 'ema_long_windows': 100.0}}"
1214,57.25765328231181,1012,37.06,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 7.5, 'ema_short_windows': 25.0, 'ema_long_windows': 100.0}}"
745,57.24997105438695,775,23.64,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 4.5, 'ema_short_windows': 60.0, 'ema_long_windows': 500.0}}"
541,57.22737290619832,1079,33.24,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 3.5, 'ema_short_windows': 50.0, 'ema_long_windows': 200.0}}"
677,57.2237956137122,984,27.46,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 4.5, 'ema_short_windows': 25.0, 'ema_long_windows': 250.0}}"
511,57.190762970240186,934,20.8,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 3.5, 'ema_short_windows': 30.0, 'ema_long_windows': 500.0}}"
567,57.17639424696591,1094,35.53,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 3.5, 'ema_short_windows': 65.0, 'ema_long_windows': 150.0}}"
461,57.1633249793819,1400,29.45,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 3.5, 'ema_short_windows': 5.0, 'ema_long_windows': 250.0}}"
475,57.1590167751513,1045,27.59,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 3.5, 'ema_short_windows': 10.0, 'ema_long_windows': 500.0}}"
1018,57.026752198156615,996,35.52,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 6.5, 'ema_short_windows': 15.0, 'ema_long_windows': 200.0}}"
560,57.02517537148661,1079,37.05,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 3.5, 'ema_short_windows': 60.0, 'ema_long_windows': 250.0}}"
285,57.005389083987204,1425,25.61,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 2.5, 'ema_short_windows': 5.0, 'ema_long_windows': 450.0}}"
1223,56.988180899983206,1001,33.06,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 7.5, 'ema_short_windows': 30.0, 'ema_long_windows': 100.0}}"
286,56.96757224473484,1366,26.0,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 2.5, 'ema_short_windows': 5.0, 'ema_long_windows': 500.0}}"
656,56.96021560740509,1176,25.72,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 4.5, 'ema_short_windows': 15.0, 'ema_long_windows': 100.0}}"
711,56.92420984656634,961,33.27,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 4.5, 'ema_short_windows': 45.0, 'ema_long_windows': 150.0}}"
946,56.90922469877446,939,38.3,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 5.5, 'ema_short_windows': 75.0, 'ema_long_windows': 200.0}}"
856,56.88833639189201,993,32.05,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 5.5, 'ema_short_windows': 25.0, 'ema_long_windows': 200.0}}"
553,56.87281344443977,937,25.64,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 3.5, 'ema_short_windows': 55.0, 'ema_long_windows': 350.0}}"
1009,56.83043001570097,1037,40.3,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 6.5, 'ema_short_windows': 10.0, 'ema_long_windows': 200.0}}"
973,56.812793295320645,910,39.73,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 5.5, 'ema_short_windows': 90.0, 'ema_long_windows': 200.0}}"
899,56.79022428192884,986,33.42,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 5.5, 'ema_short_windows': 50.0, 'ema_long_windows': 100.0}}"
