2022-09-04 20:00:28 | open LONG 0.63 SOL-PERP at 31.735 
2022-09-04 20:00:28 | open LONG 1.58 ATOM-PERP at 12.811 
2022-09-04 21:00:58 | close LONG 0.0 SOL-PERP at ORDRE LIMITE (TP/SL) 
2022-09-04 21:00:28 | open LONG 0.012 ETH-PERP at 1565.5 
2022-09-04 22:01:06 | close LONG 0.0 ETH-PERP at ORDRE LIMITE (TP/SL) 
2022-09-04 22:00:31 | open LONG 0.012 ETH-PERP at 1568.5 
2022-09-04 23:00:54 | close LONG 0.0 ATOM-PERP at ORDRE LIMITE (TP/SL) 
2022-09-04 23:00:54 | close LONG 0.0 ETH-PERP at ORDRE LIMITE (TP/SL) 
2022-09-04 23:00:28 | open LONG 0.025 ETH-PERP at 1572.8 
2022-09-05 00:00:53 | close LONG 0.0 ETH-PERP at ORDRE LIMITE (TP/SL) 
2022-09-05 00:00:24 | open LONG 0.025 ETH-PERP at 1569.6 
2022-09-05 00:00:24 | open LONG 1.29 SOL-PERP at 31.9475 
2022-09-05 02:00:52 | close LONG 0.0 SOL-PERP at ORDRE LIMITE (TP/SL) 
2022-09-05 02:00:52 | close LONG 0.0 ETH-PERP at ORDRE LIMITE (TP/SL) 
2022-09-05 02:00:25 | open LONG 0.051 ETH-PERP at 1579.8 
2022-09-05 03:00:52 | close LONG 0.0 ETH-PERP at ORDRE LIMITE (TP/SL) 
2022-09-05 03:00:24 | open LONG 0.051 ETH-PERP at 1580.1 
2022-09-05 04:00:54 | close LONG 0.0 ETH-PERP at ORDRE LIMITE (TP/SL) 
2022-09-05 04:00:26 | open LONG 0.051 ETH-PERP at 1573.2 
2022-09-05 05:00:51 | close LONG 0.0 ETH-PERP at ORDRE LIMITE (TP/SL) 
2022-09-05 05:00:25 | open LONG 0.051 ETH-PERP at 1576.0 
2022-09-05 06:00:25 | open LONG 0.03 SOL-PERP at 32.1075 
2022-09-05 07:00:55 | close LONG 0.0 SOL-PERP at ORDRE LIMITE (TP/SL) 
2022-09-05 07:00:55 | close LONG 0.0 ETH-PERP at ORDRE LIMITE (TP/SL) 
2022-09-05 07:00:25 | open LONG 0.051 ETH-PERP at 1576.3 
2022-09-05 09:00:27 | close LONG 0.051 ETH-PERP at 1566.9 
2022-09-05 09:00:27 | open SHORT 0.0010187792392942685 BTC-PERP at 19762.218 
2022-09-05 09:00:27 | open SHORT 0.638760226701156 ETC-PERP at 32.0679 
2022-09-05 09:00:27 | close LONG 0.0 ETH-PERP at 1567.0 
2022-09-05 10:00:25 | open SHORT 0.0010237416712482494 BTC-PERP at 19720.26 
2022-09-05 10:00:25 | open SHORT 1.1033742198564724 AVAX-PERP at 18.705276 
2022-09-05 11:00:54 | close SHORT 0.0 CHZ-PERP at ORDRE LIMITE (TP/SL) 
2022-09-05 11:00:54 | close SHORT 0.0 ETC-PERP at ORDRE LIMITE (TP/SL) 
2022-09-05 12:00:55 | close SHORT 0.0 AVAX-PERP at ORDRE LIMITE (TP/SL) 
2022-09-05 12:00:28 | open SHORT 1.1037478173915982 AVAX-PERP at 18.699282 
2022-09-05 13:00:54 | close SHORT 0.0 BTC-PERP at ORDRE LIMITE (TP/SL) 
2022-09-05 13:00:54 | close SHORT 0.0 AVAX-PERP at ORDRE LIMITE (TP/SL) 
2022-09-05 13:00:28 | open SHORT 0.0010318590133500355 BTC-PERP at 19669.311 
2022-09-05 13:00:28 | open SHORT 1.1319516218711672 AVAX-PERP at 18.453528000000002 
2022-09-05 14:00:53 | close SHORT 0.0 BTC-PERP at ORDRE LIMITE (TP/SL) 
