4 9 2022 2 37 20.0 
4 9 2022 3 0 19.808828 
4 9 2022 3 30 19.87545561 
4 9 2022 4 0 19.91080122 
4 9 2022 4 30 19.88232505 
4 9 2022 5 0 19.77573253 
4 9 2022 5 30 19.76311342 
4 9 2022 6 0 19.85916064 
4 9 2022 6 30 19.92657009 
4 9 2022 7 0 20.01898287 
4 9 2022 7 30 19.8651199 
4 9 2022 8 0 19.8717224 
4 9 2022 8 30 19.77572926 
4 9 2022 9 0 19.72130926 
4 9 2022 9 30 19.88927896 
4 9 2022 10 0 19.63504249 
4 9 2022 10 30 19.74352169 
4 9 2022 11 0 19.77882618 
4 9 2022 11 30 19.76557821 
4 9 2022 12 0 19.69829212 
4 9 2022 12 16 19.73827841 
4 9 2022 12 30 19.82956384 
4 9 2022 13 0 19.94570935 
4 9 2022 13 30 20.07450719 
4 9 2022 15 0 20.04973542 
4 9 2022 16 0 19.82775377 
4 9 2022 17 0 19.91680054 
4 9 2022 18 0 20.03681752 
4 9 2022 19 0 20.09479067 
4 9 2022 20 0 20.17850964 
4 9 2022 21 0 20.14912629 
4 9 2022 22 0 20.27284619 
4 9 2022 23 0 40.29354431 
5 9 2022 0 0 40.33562031 
5 9 2022 1 0 40.23859899 
5 9 2022 2 0 40.40899071 
5 9 2022 3 0 40.52077404 
5 9 2022 4 0 40.64703576 
5 9 2022 5 0 40.76850399 
5 9 2022 6 0 40.72693389 
5 9 2022 7 0 40.88726818 
5 9 2022 8 0 40.0551889 
5 9 2022 9 0 40.26770679 
5 9 2022 10 0 40.40548308 
5 9 2022 11 0 40.14313036 
5 9 2022 12 0 40.43455898 
5 9 2022 13 0 40.60787338 
5 9 2022 14 0 40.53361978 
5 9 2022 15 0 40.19812567 
5 9 2022 16 0 40.16655764 
5 9 2022 17 0 39.67423208 
5 9 2022 18 0 39.68121877 
5 9 2022 19 0 39.73627918 
5 9 2022 20 0 39.72685517 
5 9 2022 21 0 39.95991065 
5 9 2022 22 0 40.13849039 
5 9 2022 23 0 39.81451256 
6 9 2022 0 0 39.66794416 
6 9 2022 1 0 39.34966006 
6 9 2022 1 36 39.34476149 
6 9 2022 1 45 38.68156149 
6 9 2022 2 0 38.01556149 
6 9 2022 3 0 35.58569633 
6 9 2022 4 0 36.92472994 
6 9 2022 5 0 36.81367489 
6 9 2022 6 0 36.82443105 
6 9 2022 7 0 37.02304177 
6 9 2022 8 0 36.9941738 
6 9 2022 9 0 36.97609891 
6 9 2022 10 0 37.02070403 
6 9 2022 11 0 36.60245653 
6 9 2022 12 0 35.76044197 
6 9 2022 13 0 36.27359368 
6 9 2022 14 0 36.36281849 
6 9 2022 15 0 36.42431069 
6 9 2022 16 0 36.06686171 
6 9 2022 17 0 36.52521309 
6 9 2022 18 0 36.59344101 
6 9 2022 19 0 36.31264101 
6 9 2022 20 0 31.74038053 
6 9 2022 21 0 30.46296935 
6 9 2022 22 0 30.4635559 
6 9 2022 23 0 30.4635559 
7 9 2022 0 0 30.4635559 
7 9 2022 1 0 30.4635559 
