,finalBalance,totalTrades,drawDown,startingBalance,configs,parametres
20,43.33766452483223,1903,37.16,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 12.0, 'st_multiplier': 3.5, 'ema_short_windows': 5.0, 'ema_long_windows': 100.0}}"
21,42.47933993536832,1906,38.13,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 13.0, 'st_multiplier': 3.5, 'ema_short_windows': 5.0, 'ema_long_windows': 100.0}}"
22,44.35133163485184,1914,36.75,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 14.0, 'st_multiplier': 3.5, 'ema_short_windows': 5.0, 'ema_long_windows': 100.0}}"
23,43.50466029407944,1900,37.96,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 15.0, 'st_multiplier': 3.5, 'ema_short_windows': 5.0, 'ema_long_windows': 100.0}}"
24,43.73010459284947,1918,37.64,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 16.0, 'st_multiplier': 3.5, 'ema_short_windows': 5.0, 'ema_long_windows': 100.0}}"
25,42.21686996835296,1917,39.8,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 17.0, 'st_multiplier': 3.5, 'ema_short_windows': 5.0, 'ema_long_windows': 100.0}}"
26,48.378661006769086,1907,32.86,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 18.0, 'st_multiplier': 3.5, 'ema_short_windows': 5.0, 'ema_long_windows': 100.0}}"
27,48.55981941835107,1908,32.61,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 19.0, 'st_multiplier': 3.5, 'ema_short_windows': 5.0, 'ema_long_windows': 100.0}}"
28,47.82598668661596,1903,33.63,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 20.0, 'st_multiplier': 3.5, 'ema_short_windows': 5.0, 'ema_long_windows': 100.0}}"
29,49.57047353249183,1904,31.17,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 21.0, 'st_multiplier': 3.5, 'ema_short_windows': 5.0, 'ema_long_windows': 100.0}}"
30,50.00060636890507,1903,30.21,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 22.0, 'st_multiplier': 3.5, 'ema_short_windows': 5.0, 'ema_long_windows': 100.0}}"
31,50.881261872952095,1899,28.95,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 23.0, 'st_multiplier': 3.5, 'ema_short_windows': 5.0, 'ema_long_windows': 100.0}}"
32,49.121501150675854,1893,31.41,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 24.0, 'st_multiplier': 3.5, 'ema_short_windows': 5.0, 'ema_long_windows': 100.0}}"
33,45.7497922418075,1894,35.5,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 25.0, 'st_multiplier': 3.5, 'ema_short_windows': 5.0, 'ema_long_windows': 100.0}}"
34,50.88481310277901,1856,27.67,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 10.0, 'st_multiplier': 4.0, 'ema_short_windows': 5.0, 'ema_long_windows': 100.0}}"
35,53.58750071244923,1852,24.49,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 10.0, 'st_multiplier': 4.5, 'ema_short_windows': 5.0, 'ema_long_windows': 100.0}}"
36,46.89356450567703,1824,31.14,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 10.0, 'st_multiplier': 5.0, 'ema_short_windows': 5.0, 'ema_long_windows': 100.0}}"
37,43.65656124082231,1815,37.61,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 10.0, 'st_multiplier': 5.5, 'ema_short_windows': 5.0, 'ema_long_windows': 100.0}}"
38,41.18725746259199,1831,41.11,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 10.0, 'st_multiplier': 6.0, 'ema_short_windows': 5.0, 'ema_long_windows': 100.0}}"
39,42.94264531863875,1845,40.65,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 10.0, 'st_multiplier': 6.5, 'ema_short_windows': 5.0, 'ema_long_windows': 100.0}}"
40,42.95667806470211,1821,40.86,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 10.0, 'st_multiplier': 7.0, 'ema_short_windows': 5.0, 'ema_long_windows': 100.0}}"
41,43.50842856848407,1815,39.36,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 10.0, 'st_multiplier': 7.5, 'ema_short_windows': 5.0, 'ema_long_windows': 100.0}}"
42,49.32173181730583,1833,34.78,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 10.0, 'st_multiplier': 8.0, 'ema_short_windows': 5.0, 'ema_long_windows': 100.0}}"
43,47.958701763772574,1827,34.08,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 10.0, 'st_multiplier': 8.5, 'ema_short_windows': 5.0, 'ema_long_windows': 100.0}}"
44,50.48786084449316,1853,29.02,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 10.0, 'st_multiplier': 9.0, 'ema_short_windows': 5.0, 'ema_long_windows': 100.0}}"
45,55.75086162240358,1863,29.65,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 10.0, 'st_multiplier': 9.5, 'ema_short_windows': 5.0, 'ema_long_windows': 100.0}}"
46,58.39385575443812,1875,27.27,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 10.0, 'st_multiplier': 10.0, 'ema_short_windows': 5.0, 'ema_long_windows': 100.0}}"
47,32.7025224501718,1791,49.07,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 10.0, 'st_multiplier': 3.5, 'ema_short_windows': 10.0, 'ema_long_windows': 100.0}}"
48,36.92686569302937,1709,45.27,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 10.0, 'st_multiplier': 3.5, 'ema_short_windows': 15.0, 'ema_long_windows': 100.0}}"
49,37.12419886893516,1664,46.36,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 10.0, 'st_multiplier': 3.5, 'ema_short_windows': 20.0, 'ema_long_windows': 100.0}}"
50,34.68577465875182,1626,46.51,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 10.0, 'st_multiplier': 3.5, 'ema_short_windows': 25.0, 'ema_long_windows': 100.0}}"
51,34.78501035210997,1626,49.23,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 10.0, 'st_multiplier': 3.5, 'ema_short_windows': 30.0, 'ema_long_windows': 100.0}}"
52,35.303472109716154,1587,49.64,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 10.0, 'st_multiplier': 3.5, 'ema_short_windows': 35.0, 'ema_long_windows': 100.0}}"
53,40.80207548125473,1566,44.81,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 10.0, 'st_multiplier': 3.5, 'ema_short_windows': 40.0, 'ema_long_windows': 100.0}}"
54,42.220928140728425,1575,43.03,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 10.0, 'st_multiplier': 3.5, 'ema_short_windows': 45.0, 'ema_long_windows': 100.0}}"
55,46.36964713609131,1555,37.44,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 10.0, 'st_multiplier': 3.5, 'ema_short_windows': 50.0, 'ema_long_windows': 100.0}}"
56,41.99629741520872,1848,41.15,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 10.0, 'st_multiplier': 3.5, 'ema_short_windows': 5.0, 'ema_long_windows': 150.0}}"
57,42.73337212462199,1809,44.57,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 10.0, 'st_multiplier': 3.5, 'ema_short_windows': 5.0, 'ema_long_windows': 200.0}}"
58,44.84292850919291,1782,40.54,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 10.0, 'st_multiplier': 3.5, 'ema_short_windows': 5.0, 'ema_long_windows': 250.0}}"
59,34.37232599699878,1672,46.13,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 10.0, 'st_multiplier': 3.5, 'ema_short_windows': 5.0, 'ema_long_windows': 300.0}}"
60,41.23317879653124,1632,37.39,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 10.0, 'st_multiplier': 3.5, 'ema_short_windows': 5.0, 'ema_long_windows': 350.0}}"
61,47.10223644272553,1615,31.91,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 10.0, 'st_multiplier': 3.5, 'ema_short_windows': 5.0, 'ema_long_windows': 400.0}}"
