2022-10-01 13:00:31 | open LONG 480.0 CHZ-PERP at 0.246023 
2022-10-01 13:31:34 | open LONG 249.73462764049685 ALGO-PERP at 0.3574422 
2022-10-01 14:00:47 | close LONG 0.0 CHZ-PERP at ORDRE LIMITE (TP/SL) 
2022-10-01 14:00:47 | close LONG 0.0 ALGO-PERP at ORDRE LIMITE (TP/SL) 
2022-10-01 14:00:34 | open LONG 241.6640386629809 CHZ-PERP at 0.246969783 
2022-10-01 14:00:34 | open LONG 248.05314738293725 ALGO-PERP at 0.3613383 
2022-10-01 15:00:34 | close LONG 496.0 ALGO-PERP at 0.3603 
2022-10-01 15:00:34 | open LONG 13.58533167248445 UNI-PERP at 6.5454479999999995 
2022-10-01 18:00:49 | close LONG 0.0 UNI-PERP at ORDRE LIMITE (TP/SL) 
2022-10-01 18:00:36 | open LONG 0.11486365933029805 MKR-PERP at 774.225 
2022-10-01 21:00:45 | close LONG 0.0 MKR-PERP at ORDRE LIMITE (TP/SL) 
2022-10-01 21:00:33 | open LONG 707.8850911655456 XLM-PERP at 0.120879 
2022-10-01 22:00:48 | close LONG 0.0 CHZ-PERP at ORDRE LIMITE (TP/SL) 
2022-10-01 22:00:36 | open LONG 7695.427236043777 RSR-PERP at 0.00930069 
2022-10-02 00:00:44 | close LONG 0.0 RSR-PERP at ORDRE LIMITE (TP/SL) 
2022-10-02 00:00:44 | close LONG 0.0 XLM-PERP at ORDRE LIMITE (TP/SL) 
2022-10-02 00:00:32 | open LONG 6151.346558744742 RSR-PERP at 0.009345645 
2022-10-02 00:00:32 | open LONG 16489.429970200086 REEF-PERP at 0.00521478 
2022-10-02 01:00:46 | close LONG 0.0 RSR-PERP at ORDRE LIMITE (TP/SL) 
2022-10-02 01:00:33 | open LONG 7706.194038958744 RSR-PERP at 0.00934065 
2022-10-02 02:00:48 | close LONG 0.0 RSR-PERP at ORDRE LIMITE (TP/SL) 
2022-10-02 02:00:35 | open LONG 7654.26731305438 RSR-PERP at 0.009500489999999999 
2022-10-02 03:00:42 | close LONG 0.0 RSR-PERP at ORDRE LIMITE (TP/SL) 
2022-10-02 03:00:42 | close LONG 0.0 REEF-PERP at ORDRE LIMITE (TP/SL) 
2022-10-02 03:00:30 | open LONG 6150.4892738202325 RSR-PERP at 0.009470520000000001 
2022-10-02 04:00:35 | open SHORT 0.7462298458373084 BCH-PERP at 117.13275 
2022-10-02 05:00:43 | close SHORT 0.0 FIL-PERP at ORDRE LIMITE (TP/SL) 
2022-10-02 08:00:43 | close SHORT 0.0 BCH-PERP at ORDRE LIMITE (TP/SL) 
2022-10-02 08:00:31 | open LONG 157.85925822617835 ALGO-PERP at 0.36783180000000004 
2022-10-02 09:00:45 | close LONG 0.0 RSR-PERP at ORDRE LIMITE (TP/SL) 
2022-10-02 09:00:45 | close LONG 0.0 ALGO-PERP at ORDRE LIMITE (TP/SL) 
2022-10-02 09:00:33 | open LONG 158.3483421600949 ALGO-PERP at 0.367632 
2022-10-02 10:00:47 | close LONG 0.0 ALGO-PERP at ORDRE LIMITE (TP/SL) 
2022-10-02 10:00:34 | open LONG 158.92619692365201 ALGO-PERP at 0.3670326 
